1, ocean, minecraft:ocean, MONSTER, minecraft:spider, 80, 4, 4
1049, mesa, minecraft:badlands, AMBIENT, minecraft:bat, 10, 8, 8
1050, mesa, minecraft:badlands, AMBIENT, alexsmobs:cockroach, 5, 5, 5
1051, mesa, minecraft:badlands, AMBIENT, alexsmobs:cockroach, 5, 5, 5
1052, mesa, minecraft:wooded_badlands_plateau, MONSTER, minecraft:spider, 80, 4, 4
1053, mesa, minecraft:wooded_badlands_plateau, MONSTER, minecraft:zombie, 80, 4, 4
1054, mesa, minecraft:wooded_badlands_plateau, MONSTER, minecraft:zombie_villager, 5, 1, 1
1055, mesa, minecraft:wooded_badlands_plateau, MONSTER, minecraft:skeleton, 80, 4, 4
1056, mesa, minecraft:wooded_badlands_plateau, MONSTER, minecraft:creeper, 80, 4, 4
1057, mesa, minecraft:wooded_badlands_plateau, MONSTER, minecraft:slime, 80, 4, 4
1058, mesa, minecraft:wooded_badlands_plateau, MONSTER, minecraft:enderman, 10, 1, 4
1059, mesa, minecraft:wooded_badlands_plateau, MONSTER, minecraft:witch, 5, 1, 1
1060, mesa, minecraft:wooded_badlands_plateau, MONSTER, betterdefaultbiomes:lost_miner, 80, 1, 3
1061, mesa, minecraft:wooded_badlands_plateau, MONSTER, alexsmobs:centipede_head, 8, 1, 1
1062, mesa, minecraft:wooded_badlands_plateau, MONSTER, alexsmobs:centipede_head, 8, 1, 1
1063, mesa, minecraft:wooded_badlands_plateau, MONSTER, minecraft:stray, 80, 4, 4
1064, mesa, minecraft:wooded_badlands_plateau, MONSTER, eidolon:wraith, 80, 1, 2
1065, mesa, minecraft:wooded_badlands_plateau, MONSTER, eidolon:zombie_brute, 20, 1, 2
1066, mesa, minecraft:wooded_badlands_plateau, MONSTER, quark:stoneling, 80, 1, 1
1067, mesa, minecraft:wooded_badlands_plateau, MONSTER, quark:toretoise, 80, 1, 1
1068, mesa, minecraft:wooded_badlands_plateau, CREATURE, minecraft:polar_bear, 5, 1, 2
1069, mesa, minecraft:wooded_badlands_plateau, CREATURE, snowpig:snow_pig, 10, 4, 4
1070, mesa, minecraft:wooded_badlands_plateau, CREATURE, iceandfire:hippogryph, 5, 1, 1
1071, mesa, minecraft:wooded_badlands_plateau, AMBIENT, minecraft:bat, 10, 8, 8
1072, mesa, minecraft:wooded_badlands_plateau, AMBIENT, alexsmobs:cockroach, 5, 5, 5
1073, mesa, minecraft:wooded_badlands_plateau, AMBIENT, alexsmobs:cockroach, 5, 5, 5
1074, mesa, minecraft:badlands_plateau, MONSTER, minecraft:spider, 80, 4, 4
1075, mesa, minecraft:badlands_plateau, MONSTER, minecraft:zombie, 80, 4, 4
1076, mesa, minecraft:badlands_plateau, MONSTER, minecraft:zombie_villager, 5, 1, 1
1077, mesa, minecraft:badlands_plateau, MONSTER, minecraft:skeleton, 80, 4, 4
1078, mesa, minecraft:badlands_plateau, MONSTER, minecraft:creeper, 80, 4, 4
1079, mesa, minecraft:badlands_plateau, MONSTER, minecraft:slime, 80, 4, 4
1080, mesa, minecraft:badlands_plateau, MONSTER, minecraft:enderman, 10, 1, 4
1081, mesa, minecraft:badlands_plateau, MONSTER, minecraft:witch, 5, 1, 1
1082, mesa, minecraft:badlands_plateau, MONSTER, betterdefaultbiomes:lost_miner, 80, 1, 3
1083, mesa, minecraft:badlands_plateau, MONSTER, alexsmobs:centipede_head, 8, 1, 1
1084, mesa, minecraft:badlands_plateau, MONSTER, alexsmobs:centipede_head, 8, 1, 1
1085, mesa, minecraft:badlands_plateau, MONSTER, minecraft:stray, 80, 4, 4
1086, mesa, minecraft:badlands_plateau, MONSTER, eidolon:wraith, 80, 1, 2
1087, mesa, minecraft:badlands_plateau, MONSTER, eidolon:zombie_brute, 20, 1, 2
1088, mesa, minecraft:badlands_plateau, MONSTER, quark:stoneling, 80, 1, 1
1089, mesa, minecraft:badlands_plateau, MONSTER, quark:toretoise, 80, 1, 1
1090, mesa, minecraft:badlands_plateau, CREATURE, minecraft:polar_bear, 5, 1, 2
1091, mesa, minecraft:badlands_plateau, CREATURE, snowpig:snow_pig, 10, 4, 4
1092, mesa, minecraft:badlands_plateau, CREATURE, iceandfire:hippogryph, 5, 1, 1
1093, mesa, minecraft:badlands_plateau, AMBIENT, minecraft:bat, 10, 8, 8
1094, mesa, minecraft:badlands_plateau, AMBIENT, alexsmobs:cockroach, 5, 5, 5
1095, mesa, minecraft:badlands_plateau, AMBIENT, alexsmobs:cockroach, 5, 5, 5
1096, the_end, minecraft:small_end_islands, MONSTER, minecraft:enderman, 10, 4, 4
1097, the_end, minecraft:small_end_islands, MONSTER, minecraft:stray, 80, 4, 4
1098, the_end, minecraft:small_end_islands, CREATURE, alexsmobs:endergrade, 10, 2, 6
1099, the_end, minecraft:small_end_islands, CREATURE, alexsmobs:spectre, 10, 1, 2
1100, the_end, minecraft:small_end_islands, CREATURE, alexsmobs:endergrade, 10, 2, 6
1101, the_end, minecraft:small_end_islands, CREATURE, alexsmobs:spectre, 10, 1, 2
1102, the_end, minecraft:small_end_islands, CREATURE, snowpig:snow_pig, 10, 4, 4
1103, the_end, minecraft:end_midlands, MONSTER, minecraft:enderman, 10, 4, 4
1104, the_end, minecraft:end_midlands, CREATURE, alexsmobs:endergrade, 10, 2, 6
1105, the_end, minecraft:end_midlands, CREATURE, alexsmobs:endergrade, 10, 2, 6
1106, the_end, minecraft:end_highlands, MONSTER, minecraft:enderman, 10, 4, 4
1107, the_end, minecraft:end_highlands, MONSTER, minecraft:stray, 80, 4, 4
1108, the_end, minecraft:end_highlands, CREATURE, alexsmobs:endergrade, 10, 2, 6
1109, the_end, minecraft:end_highlands, CREATURE, alexsmobs:endergrade, 10, 2, 6
1110, the_end, minecraft:end_highlands, CREATURE, snowpig:snow_pig, 10, 4, 4
1111, the_end, minecraft:end_barrens, MONSTER, minecraft:enderman, 10, 4, 4
1112, the_end, minecraft:end_barrens, MONSTER, minecraft:stray, 80, 4, 4
1113, the_end, minecraft:end_barrens, CREATURE, alexsmobs:endergrade, 10, 2, 6
1114, the_end, minecraft:end_barrens, CREATURE, alexsmobs:endergrade, 10, 2, 6
1115, the_end, minecraft:end_barrens, CREATURE, snowpig:snow_pig, 10, 4, 4
1116, ocean, minecraft:warm_ocean, MONSTER, minecraft:spider, 80, 4, 4
1117, ocean, minecraft:warm_ocean, MONSTER, minecraft:zombie, 80, 4, 4
1118, ocean, minecraft:warm_ocean, MONSTER, minecraft:zombie_villager, 5, 1, 1
1119, ocean, minecraft:warm_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
1120, ocean, minecraft:warm_ocean, MONSTER, minecraft:creeper, 80, 4, 4
1121, ocean, minecraft:warm_ocean, MONSTER, minecraft:slime, 80, 4, 4
1122, ocean, minecraft:warm_ocean, MONSTER, minecraft:enderman, 10, 1, 4
1123, ocean, minecraft:warm_ocean, MONSTER, minecraft:witch, 5, 1, 1
1124, ocean, minecraft:warm_ocean, MONSTER, betterdefaultbiomes:lost_miner, 80, 1, 3
1125, ocean, minecraft:warm_ocean, MONSTER, minecraft:stray, 80, 4, 4
1126, ocean, minecraft:warm_ocean, MONSTER, eidolon:wraith, 80, 1, 2
1127, ocean, minecraft:warm_ocean, MONSTER, eidolon:zombie_brute, 20, 1, 2
1128, ocean, minecraft:warm_ocean, MONSTER, quark:stoneling, 80, 1, 1
1129, ocean, minecraft:warm_ocean, MONSTER, quark:toretoise, 80, 1, 1
1130, ocean, minecraft:warm_ocean, MONSTER, upgrade_aquatic:thrasher, 80, 1, 2
1131, ocean, minecraft:warm_ocean, CREATURE, minecraft:polar_bear, 5, 1, 2
1132, ocean, minecraft:warm_ocean, AMBIENT, minecraft:bat, 10, 8, 8
1133, ocean, minecraft:warm_ocean, WATER_CREATURE, minecraft:squid, 10, 4, 4
1134, ocean, minecraft:warm_ocean, WATER_CREATURE, minecraft:dolphin, 5, 1, 2
1135, ocean, minecraft:warm_ocean, WATER_CREATURE, upgrade_aquatic:glow_squid, 67, 1, 1
1136, ocean, minecraft:warm_ocean, WATER_AMBIENT, minecraft:pufferfish, 15, 1, 3
1137, ocean, minecraft:warm_ocean, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
1138, ocean, minecraft:warm_ocean, WATER_AMBIENT, upgrade_aquatic:nautilus, 51, 1, 4
1139, ocean, minecraft:warm_ocean, WATER_AMBIENT, upgrade_aquatic:lionfish, 15, 1, 1
1140, ocean, minecraft:warm_ocean, WATER_AMBIENT, charm:coral_squid, 50, 5, 6
1141, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:spider, 80, 4, 4
1142, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:zombie, 80, 4, 4
1143, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:zombie_villager, 5, 1, 1
1144, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
1145, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:creeper, 80, 4, 4
1146, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:slime, 80, 4, 4
1147, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:enderman, 10, 1, 4
1148, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:witch, 5, 1, 1
1149, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:drowned, 20, 1, 1
1150, ocean, minecraft:lukewarm_ocean, MONSTER, betterdefaultbiomes:lost_miner, 80, 1, 3
1151, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:stray, 80, 4, 4
1152, ocean, minecraft:lukewarm_ocean, MONSTER, eidolon:wraith, 80, 1, 2
1153, ocean, minecraft:lukewarm_ocean, MONSTER, eidolon:zombie_brute, 20, 1, 2
1154, ocean, minecraft:lukewarm_ocean, MONSTER, quark:stoneling, 80, 1, 1
1155, ocean, minecraft:lukewarm_ocean, MONSTER, quark:toretoise, 80, 1, 1
1156, ocean, minecraft:lukewarm_ocean, MONSTER, upgrade_aquatic:thrasher, 80, 1, 2
1157, ocean, minecraft:lukewarm_ocean, CREATURE, minecraft:polar_bear, 5, 1, 2
1158, ocean, minecraft:lukewarm_ocean, AMBIENT, minecraft:bat, 10, 8, 8
1159, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, minecraft:squid, 10, 1, 2
1160, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, minecraft:dolphin, 5, 1, 2
1161, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, upgrade_aquatic:glow_squid, 67, 1, 1
1162, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, minecraft:cod, 15, 3, 6
1163, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, minecraft:pufferfish, 5, 1, 3
1164, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
1165, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, upgrade_aquatic:nautilus, 51, 1, 4
1166, ocean, minecraft:cold_ocean, MONSTER, minecraft:spider, 80, 4, 4
1167, ocean, minecraft:cold_ocean, MONSTER, minecraft:zombie, 80, 4, 4
1168, ocean, minecraft:cold_ocean, MONSTER, minecraft:zombie_villager, 5, 1, 1
1169, ocean, minecraft:cold_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
1170, ocean, minecraft:cold_ocean, MONSTER, minecraft:creeper, 80, 4, 4
1171, ocean, minecraft:cold_ocean, MONSTER, minecraft:slime, 80, 4, 4
1172, ocean, minecraft:cold_ocean, MONSTER, minecraft:enderman, 10, 1, 4
1173, ocean, minecraft:cold_ocean, MONSTER, minecraft:witch, 5, 1, 1
1174, ocean, minecraft:cold_ocean, MONSTER, minecraft:drowned, 20, 1, 1
1175, ocean, minecraft:cold_ocean, MONSTER, betterdefaultbiomes:lost_miner, 80, 1, 3
1176, ocean, minecraft:cold_ocean, MONSTER, minecraft:stray, 80, 4, 4
1177, ocean, minecraft:cold_ocean, MONSTER, eidolon:wraith, 80, 1, 2
1178, ocean, minecraft:cold_ocean, MONSTER, eidolon:zombie_brute, 20, 1, 2
1179, ocean, minecraft:cold_ocean, MONSTER, upgrade_aquatic:thrasher, 80, 1, 2
1180, ocean, minecraft:cold_ocean, MONSTER, quark:stoneling, 80, 1, 1
1181, ocean, minecraft:cold_ocean, MONSTER, quark:toretoise, 80, 1, 1
1182, ocean, minecraft:cold_ocean, CREATURE, minecraft:polar_bear, 5, 1, 2
1183, ocean, minecraft:cold_ocean, CREATURE, snowpig:snow_pig, 10, 4, 4
1184, ocean, minecraft:cold_ocean, AMBIENT, minecraft:bat, 10, 8, 8
1185, ocean, minecraft:cold_ocean, WATER_CREATURE, minecraft:squid, 5, 1, 4
1186, ocean, minecraft:cold_ocean, WATER_CREATURE, upgrade_aquatic:glow_squid, 67, 1, 1
1187, ocean, minecraft:cold_ocean, WATER_AMBIENT, minecraft:cod, 15, 3, 6
1188, ocean, minecraft:cold_ocean, WATER_AMBIENT, minecraft:salmon, 15, 1, 5
1189, ocean, minecraft:deep_warm_ocean, MONSTER, minecraft:spider, 80, 4, 4
1190, ocean, minecraft:deep_warm_ocean, MONSTER, minecraft:zombie, 80, 4, 4
1191, ocean, minecraft:deep_warm_ocean, MONSTER, minecraft:zombie_villager, 5, 1, 1
1192, ocean, minecraft:deep_warm_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
1193, ocean, minecraft:deep_warm_ocean, MONSTER, minecraft:creeper, 80, 4, 4
1194, ocean, minecraft:deep_warm_ocean, MONSTER, minecraft:slime, 80, 4, 4
1195, ocean, minecraft:deep_warm_ocean, MONSTER, minecraft:enderman, 10, 1, 4
1196, ocean, minecraft:deep_warm_ocean, MONSTER, minecraft:witch, 5, 1, 1
1197, ocean, minecraft:deep_warm_ocean, MONSTER, minecraft:drowned, 20, 1, 1
1198, ocean, minecraft:deep_warm_ocean, MONSTER, betterdefaultbiomes:lost_miner, 80, 1, 3
1199, ocean, minecraft:deep_warm_ocean, MONSTER, minecraft:stray, 80, 4, 4
1200, ocean, minecraft:deep_warm_ocean, MONSTER, eidolon:wraith, 80, 1, 2
1201, ocean, minecraft:deep_warm_ocean, MONSTER, eidolon:zombie_brute, 20, 1, 2
1202, ocean, minecraft:deep_warm_ocean, MONSTER, quark:stoneling, 80, 1, 1
1203, ocean, minecraft:deep_warm_ocean, MONSTER, quark:toretoise, 80, 1, 1
1204, ocean, minecraft:deep_warm_ocean, MONSTER, upgrade_aquatic:thrasher, 80, 1, 2
1205, ocean, minecraft:deep_warm_ocean, CREATURE, minecraft:polar_bear, 5, 1, 2
1206, ocean, minecraft:deep_warm_ocean, AMBIENT, minecraft:bat, 10, 8, 8
1207, ocean, minecraft:deep_warm_ocean, WATER_CREATURE, minecraft:squid, 5, 1, 4
1208, ocean, minecraft:deep_warm_ocean, WATER_CREATURE, minecraft:dolphin, 5, 1, 2
1209, ocean, minecraft:deep_warm_ocean, WATER_CREATURE, upgrade_aquatic:glow_squid, 67, 1, 1
1210, ocean, minecraft:deep_warm_ocean, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
1211, ocean, minecraft:deep_warm_ocean, WATER_AMBIENT, upgrade_aquatic:nautilus, 51, 1, 4
1212, ocean, minecraft:deep_warm_ocean, WATER_AMBIENT, upgrade_aquatic:lionfish, 15, 1, 1
1213, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:spider, 80, 4, 4
1214, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:zombie, 80, 4, 4
1215, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:zombie_villager, 5, 1, 1
1216, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
1217, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:creeper, 80, 4, 4
1218, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:slime, 80, 4, 4
1219, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:enderman, 10, 1, 4
1220, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:witch, 5, 1, 1
1221, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:drowned, 20, 1, 1
1222, ocean, minecraft:deep_lukewarm_ocean, MONSTER, betterdefaultbiomes:lost_miner, 80, 1, 3
1223, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:stray, 80, 4, 4
1224, ocean, minecraft:deep_lukewarm_ocean, MONSTER, eidolon:wraith, 80, 1, 2
1225, ocean, minecraft:deep_lukewarm_ocean, MONSTER, eidolon:zombie_brute, 20, 1, 2
1226, ocean, minecraft:deep_lukewarm_ocean, MONSTER, quark:stoneling, 80, 1, 1
1227, ocean, minecraft:deep_lukewarm_ocean, MONSTER, quark:toretoise, 80, 1, 1
1228, ocean, minecraft:deep_lukewarm_ocean, MONSTER, upgrade_aquatic:thrasher, 80, 1, 2
1229, ocean, minecraft:deep_lukewarm_ocean, CREATURE, minecraft:polar_bear, 5, 1, 2
1230, ocean, minecraft:deep_lukewarm_ocean, AMBIENT, minecraft:bat, 10, 8, 8
1231, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, minecraft:squid, 8, 1, 4
1232, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, minecraft:dolphin, 5, 1, 2
1233, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, upgrade_aquatic:glow_squid, 67, 1, 1
1234, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, minecraft:cod, 8, 3, 6
1235, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, minecraft:pufferfish, 5, 1, 3
1236, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
1237, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, alexsmobs:blobfish, 30, 2, 2
1238, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, alexsmobs:blobfish, 30, 2, 2
1239, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, upgrade_aquatic:nautilus, 51, 1, 4
1240, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:spider, 80, 4, 4
1241, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:zombie, 80, 4, 4
1242, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:zombie_villager, 5, 1, 1
1243, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
1244, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:creeper, 80, 4, 4
1245, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:slime, 80, 4, 4
1246, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:enderman, 10, 1, 4
1247, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:witch, 5, 1, 1
1248, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:drowned, 20, 1, 1
1249, ocean, minecraft:deep_cold_ocean, MONSTER, betterdefaultbiomes:lost_miner, 80, 1, 3
1250, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:stray, 80, 4, 4
1251, ocean, minecraft:deep_cold_ocean, MONSTER, eidolon:wraith, 80, 1, 2
1252, ocean, minecraft:deep_cold_ocean, MONSTER, eidolon:zombie_brute, 20, 1, 2
1253, ocean, minecraft:deep_cold_ocean, MONSTER, upgrade_aquatic:thrasher, 80, 1, 2
1254, ocean, minecraft:deep_cold_ocean, MONSTER, quark:stoneling, 80, 1, 1
1255, ocean, minecraft:deep_cold_ocean, MONSTER, quark:toretoise, 80, 1, 1
1256, ocean, minecraft:deep_cold_ocean, CREATURE, minecraft:polar_bear, 5, 1, 2
1257, ocean, minecraft:deep_cold_ocean, CREATURE, snowpig:snow_pig, 10, 4, 4
1258, ocean, minecraft:deep_cold_ocean, AMBIENT, minecraft:bat, 10, 8, 8
1259, ocean, minecraft:deep_cold_ocean, WATER_CREATURE, minecraft:squid, 5, 1, 4
1260, ocean, minecraft:deep_cold_ocean, WATER_CREATURE, upgrade_aquatic:glow_squid, 67, 1, 1
1261, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, minecraft:cod, 15, 3, 6
1262, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, minecraft:salmon, 15, 1, 5
1263, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, alexsmobs:blobfish, 30, 2, 2
1264, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, alexsmobs:blobfish, 30, 2, 2
1265, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:spider, 80, 4, 4
1266, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:zombie, 80, 4, 4
1267, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:zombie_villager, 5, 1, 1
1268, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
1269, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:creeper, 80, 4, 4
1270, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:slime, 80, 4, 4
1271, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:enderman, 10, 1, 4
1272, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:witch, 5, 1, 1
1273, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:drowned, 20, 1, 1
1274, ocean, minecraft:deep_frozen_ocean, MONSTER, betterdefaultbiomes:lost_miner, 80, 1, 3
1275, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:stray, 80, 4, 4
1276, ocean, minecraft:deep_frozen_ocean, MONSTER, eidolon:wraith, 80, 1, 2
1277, ocean, minecraft:deep_frozen_ocean, MONSTER, eidolon:zombie_brute, 20, 1, 2
1278, ocean, minecraft:deep_frozen_ocean, MONSTER, upgrade_aquatic:thrasher, 80, 1, 2
1279, ocean, minecraft:deep_frozen_ocean, MONSTER, quark:stoneling, 80, 1, 1
1280, ocean, minecraft:deep_frozen_ocean, MONSTER, quark:toretoise, 80, 1, 1
1281, ocean, minecraft:deep_frozen_ocean, CREATURE, minecraft:polar_bear, 5, 1, 2
1282, ocean, minecraft:deep_frozen_ocean, CREATURE, minecraft:polar_bear, 5, 1, 2
1283, ocean, minecraft:deep_frozen_ocean, AMBIENT, minecraft:bat, 10, 8, 8
1284, ocean, minecraft:deep_frozen_ocean, WATER_CREATURE, minecraft:squid, 5, 1, 4
1285, ocean, minecraft:deep_frozen_ocean, WATER_CREATURE, upgrade_aquatic:glow_squid, 67, 1, 1
1286, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, minecraft:salmon, 15, 1, 5
1287, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, alexsmobs:blobfish, 30, 2, 2
1288, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, alexsmobs:blobfish, 30, 2, 2
1289, the_end, betterendforge:megalake, MONSTER, minecraft:enderman, 10, 1, 2
1290, the_end, betterendforge:megalake, AMBIENT, betterendforge:dragonfly, 50, 1, 3
1291, the_end, betterendforge:megalake, AMBIENT, betterendforge:cubozoa, 50, 3, 8
1292, the_end, betterendforge:megalake, WATER_AMBIENT, betterendforge:end_fish, 50, 3, 8
1293, the_end, betterendforge:crystal_mountains, MONSTER, minecraft:enderman, 50, 1, 2
1294, the_end, betterendforge:foggy_mushroomland, MONSTER, betterendforge:end_slime, 10, 1, 2
1295, the_end, betterendforge:foggy_mushroomland, MONSTER, minecraft:enderman, 10, 1, 2
1296, the_end, betterendforge:foggy_mushroomland, AMBIENT, betterendforge:dragonfly, 80, 2, 5
1297, the_end, betterendforge:foggy_mushroomland, AMBIENT, betterendforge:end_fish, 20, 2, 5
1298, the_end, betterendforge:foggy_mushroomland, AMBIENT, betterendforge:cubozoa, 10, 3, 8
1299, the_end, betterendforge:dust_wastelands, MONSTER, minecraft:enderman, 50, 1, 2
1300, the_end, betterendforge:chorus_forest, MONSTER, betterendforge:end_slime, 10, 1, 2
1301, the_end, betterendforge:chorus_forest, MONSTER, minecraft:enderman, 50, 1, 4
1302, the_end, betterendforge:shadow_forest, MONSTER, betterendforge:shadow_walker, 80, 2, 4
1303, the_end, betterendforge:shadow_forest, MONSTER, minecraft:enderman, 40, 1, 4
